open_time_ms,open,high,low,close,volume,open_time_iso
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770080000,4266.28,4267.29,4263.62,4267.29,17510.57,2025-08-09T20:08:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770140000,4267.28,4280.43,4267.28,4274.88,134577.07,2025-08-09T20:09:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770200000,4274.88,4295.0,4271.76,4288.76,272665.27,2025-08-09T20:10:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770260000,4288.76,4288.77,4271.59,4271.98,121090.77,2025-08-09T20:11:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770320000,4271.98,4279.82,4269.45,4271.83,96636.52,2025-08-09T20:12:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770380000,4271.83,4275.0,4270.7,4274.39,16581.82,2025-08-09T20:13:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770440000,4274.39,4274.83,4270.69,4272.81,26461.27,2025-08-09T20:14:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770500000,4272.82,4273.84,4268.73,4269.82,22281.99,2025-08-09T20:15:00+00:00
1754770560000,4269.82,4269.82,4266.15,4266.7,39733.47,2025-08-09T20:16:00+00:00
1754770560000,4269.82,4269.82,4266.15,4266.7,39733.47,2025-08-09T20:16:00+00:00
1754770560000,4269.82,4269.82,4266.15,4266.7,39733.47,2025-08-09T20:16:00+00:00
1754770560000,4269.82,4269.82,4266.15,4266.7,39733.47,2025-08-09T20:16:00+00:00
1754770560000,4269.82,4269.82,4266.15,4266.7,39733.47,2025-08-09T20:16:00+00:00
1754770560000,4269.82,4269.82,4266.15,4266.7,39733.47,2025-08-09T20:16:00+00:00
1754770560000,4269.82,4269.82,4266.15,4266.7,39733.47,2025-08-09T20:16:00+00:00
1754770560000,4269.82,4269.82,4266.15,4266.7,39733.47,2025-08-09T20:16:00+00:00
